state,year,month,tmax
Utah,1966,2,79.4
Utah,1966,3,87.6
Utah,1966,4,85.4
Utah,1966,5,76.2
Utah,1966,6,61.8
Utah,1966,7,51.4
Utah,1966,8,34.4
Utah,1967,9,35.7
Utah,1967,10,44.2
Utah,1967,11,52.7
Utah,1967,12,53.3
Utah,1967,1,65.7
Utah,1967,2,72.4
Utah,1967,3,86.6
Utah,1967,4,85.9
Utah,1967,5,75.4
Utah,1967,6,65.3
Utah,1967,7,52
Utah,1967,8,30.5
Utah,1968,9,33.1
Utah,1968,10,44.5
Utah,1968,11,51.8
Utah,1968,12,52.8
Utah,1968,1,66.7
Utah,1968,2,79.5
Utah,1968,3,85.8
Utah,1968,4,76.9
Utah,1968,5,73.3
Utah,1968,6,62.5
Utah,1968,7,46.1
Utah,1968,8,34.6
Utah,1969,9,40.2
Utah,1969,10,38.3
Utah,1969,11,43.9
Utah,1969,12,59.9
Utah,1969,1,74.3
Utah,1969,2,74.2
Utah,1969,3,86.5
Utah,1969,4,87.3
Utah,1969,5,77.5
Utah,1969,6,54.2
Utah,1969,7,47.6
Utah,1969,8,40.4
Utah,1970,9,38.8
Utah,1970,10,48.3
Utah,1970,11,46.5
Utah,1970,12,52
Utah,1970,1,69.9
Utah,1970,2,77.8
Utah,1970,3,85.9
Utah,1970,4,86.1
Utah,1970,5,71.8
Utah,1970,6,57.2
Utah,1970,7,48.2
Utah,1970,8,36.8
Utah,1971,9,38.6
Utah,1971,10,41.9
Utah,1971,11,49.1
Utah,1971,12,57.5
Utah,1971,1,64.9
Utah,1971,2,79.3
Utah,1971,3,87.8
Utah,1971,4,84.9
Utah,1971,5,71.6
Utah,1971,6,56.9
Utah,1971,7,42.8
Utah,1971,8,32.2
Utah,1972,9,39
Utah,1972,10,47
Utah,1972,11,58.2
Utah,1972,12,59
Utah,1972,1,70.9
Utah,1972,2,79.3
Utah,1972,3,87.7
Utah,1972,4,83.3
Utah,1972,5,72.6
Utah,1972,6,57.6
Utah,1972,7,41.4
Utah,1972,8,30.8
Utah,1973,9,27.8
Utah,1973,10,36.8
Utah,1973,11,42.8
Utah,1973,12,53.2
Utah,1973,1,69.5
Utah,1973,2,78.4
Utah,1973,3,85.3
Utah,1973,4,84.6
Utah,1973,5,73.4
Utah,1973,6,63.9
Utah,1973,7,46.6
Utah,1973,8,39.2
Utah,1974,9,31.4
Utah,1974,10,37.6
Utah,1974,11,53.4
Utah,1974,12,56.6
Utah,1974,1,72.5
Utah,1974,2,84.8
Utah,1974,3,86
Utah,1974,4,84.3
Utah,1974,5,77.2
Utah,1974,6,62.3
Utah,1974,7,47.8
Utah,1974,8,36
Utah,1975,9,35.3
Utah,1975,10,39.7
Utah,1975,11,45.6
Utah,1975,12,49.6
Utah,1975,1,63.5
Utah,1975,2,74.8
Utah,1975,3,85.7
Utah,1975,4,82.5
Utah,1975,5,75.6
Utah,1975,6,61.9
Utah,1975,7,46
Utah,1975,8,38.9
Utah,1976,9,37.5
Utah,1976,10,44.6
Utah,1976,11,45.9
Utah,1976,12,57
Utah,1976,1,70.6
Utah,1976,2,78.3
Utah,1976,3,87.7
Utah,1976,4,82.2
Utah,1976,5,74.3
Utah,1976,6,61.2
Utah,1976,7,51.9
Utah,1976,8,41.4
Utah,1977,9,36.4
Utah,1977,10,47.3
Utah,1977,11,46.6
Utah,1977,12,63.4
Utah,1977,1,63.5
Utah,1977,2,83.9
Utah,1977,3,85.9
Utah,1977,4,83.8
Utah,1977,5,75.9
Utah,1977,6,65.2
Utah,1977,7,50.4
Utah,1977,8,43.8
Utah,1978,9,37.6
Utah,1978,10,41.3
Utah,1978,11,52.7
Utah,1978,12,57.2
Utah,1978,1,65.5
Utah,1978,2,80.2
Utah,1978,3,88
Utah,1978,4,84
Utah,1978,5,73.7
Utah,1978,6,66.8
Utah,1978,7,44
Utah,1978,8,30.6
Utah,1979,9,26.8
Utah,1979,10,36.5
Utah,1979,11,46.3
Utah,1979,12,57.8
Utah,1979,1,67.8
Utah,1979,2,79.7
Utah,1979,3,87.5
Utah,1979,4,82.5
Utah,1979,5,80.8
Utah,1979,6,66.2
Utah,1979,7,41.9
Utah,1979,8,40.1
Utah,1980,9,37.8
Utah,1980,10,43.3
Utah,1980,11,45.4
Utah,1980,12,58.8
Utah,1980,1,63.2
Utah,1980,2,79.7
Utah,1980,3,87.5
Utah,1980,4,83.4
Utah,1980,5,75.1
Utah,1980,6,61.9
Utah,1980,7,50
Utah,1980,8,45.7
Utah,1981,9,42.2
Utah,1981,10,47.1
Utah,1981,11,48.9
Utah,1981,12,62.8
Utah,1981,1,65.9
Utah,1981,2,82.2
Utah,1981,3,87.5
Utah,1981,4,85.4
Utah,1981,5,76.7
Utah,1981,6,57.5
Utah,1981,7,51.2
Utah,1981,8,42.5
Utah,1982,9,35.7
Utah,1982,10,40
Utah,1982,11,47.7
Utah,1982,12,55.9
Utah,1982,1,66.7
Utah,1982,2,77.1
Utah,1982,3,84.1
Utah,1982,4,84.1
Utah,1982,5,71.4
Utah,1982,6,56.4
Utah,1982,7,43.5
Utah,1982,8,35.4
Utah,1983,9,39.4
Utah,1983,10,43.3
Utah,1983,11,47.5
Utah,1983,12,50.7
Utah,1983,1,64.1
Utah,1983,2,75.8
Utah,1983,3,83.9
Utah,1983,4,83.1
Utah,1983,5,76.6
Utah,1983,6,63.1
Utah,1983,7,46.3
Utah,1983,8,35
Utah,1984,9,30.3
Utah,1984,10,36.3
Utah,1984,11,46.2
Utah,1984,12,54.3
Utah,1984,1,72.5
Utah,1984,2,76
Utah,1984,3,85.2
Utah,1984,4,82.6
Utah,1984,5,75.4
Utah,1984,6,54.2
Utah,1984,7,47
Utah,1984,8,34.9
Utah,1985,9,32.8
Utah,1985,10,36.1
Utah,1985,11,46.8
Utah,1985,12,62.7
Utah,1985,1,70.3
Utah,1985,2,82.2
Utah,1985,3,86.9
Utah,1985,4,85.6
Utah,1985,5,69.9
Utah,1985,6,61.1
Utah,1985,7,43.2
Utah,1985,8,35.1
Utah,1986,9,41.6
Utah,1986,10,46.3
Utah,1986,11,56.4
Utah,1986,12,57.7
Utah,1986,1,68.4
Utah,1986,2,83.2
Utah,1986,3,83.6
Utah,1986,4,85.8
Utah,1986,5,68.6
Utah,1986,6,59.4
Utah,1986,7,48.4
Utah,1986,8,39.7
Utah,1987,9,34.8
Utah,1987,10,42.3
Utah,1987,11,47.7
Utah,1987,12,64.8
Utah,1987,1,69
Utah,1987,2,82
Utah,1987,3,83.3
Utah,1987,4,82.5
Utah,1987,5,77
Utah,1987,6,66
Utah,1987,7,45.8
Utah,1987,8,35.1
Utah,1988,9,32.2
Utah,1988,10,42.5
Utah,1988,11,48.7
Utah,1988,12,60.4
Utah,1988,1,69
Utah,1988,2,83.3
Utah,1988,3,89.4
Utah,1988,4,85
Utah,1988,5,74
Utah,1988,6,70
Utah,1988,7,47.2
Utah,1988,8,36.3
Utah,1989,9,32.5
Utah,1989,10,36.8
Utah,1989,11,55.1
Utah,1989,12,65.2
Utah,1989,1,70
Utah,1989,2,78.7
Utah,1989,3,90
Utah,1989,4,82.7
Utah,1989,5,76.6
Utah,1989,6,63.1
Utah,1989,7,51.5
Utah,1989,8,41
Utah,1990,9,39.4
Utah,1990,10,40.3
Utah,1990,11,52.8
Utah,1990,12,62.6
Utah,1990,1,67.6
Utah,1990,2,82.4
Utah,1990,3,87
Utah,1990,4,84.2
Utah,1990,5,78.6
Utah,1990,6,63.6
Utah,1990,7,48.4
Utah,1990,8,31.2
Utah,1991,9,33
Utah,1991,10,47
Utah,1991,11,46.8
Utah,1991,12,55.7
Utah,1991,1,65.5
Utah,1991,2,77.7
Utah,1991,3,87.1
Utah,1991,4,84.7
Utah,1991,5,75.1
Utah,1991,6,64.9
Utah,1991,7,45
Utah,1991,8,35.9
Utah,1992,9,35.3
Utah,1992,10,44.7
Utah,1992,11,53
Utah,1992,12,66.6
Utah,1992,1,72.3
Utah,1992,2,79
Utah,1992,3,83.4
Utah,1992,4,85.1
Utah,1992,5,76.9
Utah,1992,6,66.1
Utah,1992,7,42.3
Utah,1992,8,33.4
Utah,1993,9,34.4
Utah,1993,10,37.2
Utah,1993,11,51.6
Utah,1993,12,58
Utah,1993,1,70.7
Utah,1993,2,75.5
Utah,1993,3,82.9
Utah,1993,4,82
Utah,1993,5,76.1
Utah,1993,6,60.1
Utah,1993,7,43.8
Utah,1993,8,38.3
Utah,1994,9,42
Utah,1994,10,40.8
Utah,1994,11,55.5
Utah,1994,12,59.8
Utah,1994,1,71.8
Utah,1994,2,85
Utah,1994,3,89.8
Utah,1994,4,87.8
Utah,1994,5,78
Utah,1994,6,59.4
Utah,1994,7,40.7
Utah,1994,8,38.6
Utah,1995,9,37.6
Utah,1995,10,51.8
Utah,1995,11,50.6
Utah,1995,12,56.2
Utah,1995,1,62.1
Utah,1995,2,73.6
Utah,1995,3,85.2
Utah,1995,4,86.6
Utah,1995,5,77.6
Utah,1995,6,64.3
Utah,1995,7,55
Utah,1995,8,42.7
Utah,1996,9,40
Utah,1996,10,45.6
Utah,1996,11,52.8
Utah,1996,12,60.2
Utah,1996,1,70.9
Utah,1996,2,83.6
Utah,1996,3,89.1
Utah,1996,4,87.3
Utah,1996,5,73.1
Utah,1996,6,61.1
Utah,1996,7,48.5
Utah,1996,8,39.2
Utah,1997,9,36.3
Utah,1997,10,40.2
Utah,1997,11,55.7
Utah,1997,12,55.1
Utah,1997,1,72.4
Utah,1997,2,79.1
Utah,1997,3,84.7
Utah,1997,4,83.6
Utah,1997,5,73.9
Utah,1997,6,62.1
Utah,1997,7,48.2
Utah,1997,8,36.4
Utah,1998,9,41.7
Utah,1998,10,40.2
Utah,1998,11,50.3
Utah,1998,12,55.4
Utah,1998,1,66.9
Utah,1998,2,74.1
Utah,1998,3,88.2
Utah,1998,4,86.2
Utah,1998,5,76
Utah,1998,6,59.6
Utah,1998,7,48.8
Utah,1998,8,38.4
Utah,1999,9,42.2
Utah,1999,10,45.9
Utah,1999,11,55.6
Utah,1999,12,53.3
Utah,1999,1,66.5
Utah,1999,2,78.5
Utah,1999,3,85.7
Utah,1999,4,82.7
Utah,1999,5,74.4
Utah,1999,6,68.4
Utah,1999,7,56.9
Utah,1999,8,40.3
Utah,2000,9,41.5
Utah,2000,10,46
Utah,2000,11,50.6
Utah,2000,12,65.2
Utah,2000,1,73.8
Utah,2000,2,82.8
Utah,2000,3,89.8
Utah,2000,4,87
Utah,2000,5,76.7
Utah,2000,6,60.6
Utah,2000,7,40.3
Utah,2000,8,41
Utah,2001,9,36.6
Utah,2001,10,41.7
Utah,2001,11,52.8
Utah,2001,12,59.3
Utah,2001,1,74.2
Utah,2001,2,83.2
Utah,2001,3,87.6
Utah,2001,4,87.2
Utah,2001,5,81.1
Utah,2001,6,66.6
Utah,2001,7,50.7
Utah,2001,8,34.8
Utah,2002,9,36.6
Utah,2002,10,42.2
Utah,2002,11,49.2
Utah,2002,12,63.7
Utah,2002,1,71.5
Utah,2002,2,85
Utah,2002,3,91.8
Utah,2002,4,86.4
Utah,2002,5,74.2
Utah,2002,6,59.7
Utah,2002,7,47.4
Utah,2002,8,39.3
Utah,2003,9,46.2
Utah,2003,10,41.3
Utah,2003,11,51.8
Utah,2003,12,58.4
Utah,2003,1,71.5
Utah,2003,2,81
Utah,2003,3,93.3
Utah,2003,4,86.9
Utah,2003,5,77.5
Utah,2003,6,70
Utah,2003,7,43.7
Utah,2003,8,40
Utah,2004,9,34.4
Utah,2004,10,37.6
Utah,2004,11,59.2
Utah,2004,12,60.2
Utah,2004,1,71
Utah,2004,2,81
Utah,2004,3,87
Utah,2004,4,83
Utah,2004,5,74.6
Utah,2004,6,59.8
Utah,2004,7,45.6
Utah,2004,8,39.9
Utah,2005,9,41.2
Utah,2005,10,43.4
Utah,2005,11,50.6
Utah,2005,12,58.9
Utah,2005,1,69.6
Utah,2005,2,75.9
Utah,2005,3,90.8
Utah,2005,4,83.2
Utah,2005,5,75.5
Utah,2005,6,63.4
Utah,2005,7,50.6
Utah,2005,8,40.2
Utah,2006,9,40.8
Utah,2006,10,44.3
Utah,2006,11,47.2
Utah,2006,12,61.9
Utah,2006,1,73.8
Utah,2006,2,84.6
Utah,2006,3,89.6
Utah,2006,4,84.2
Utah,2006,5,72.5
Utah,2006,6,59.1
Utah,2006,7,50.2
Utah,2006,8,38.4
Utah,2007,9,34.2
Utah,2007,10,45.4
Utah,2007,11,56.3
Utah,2007,12,61.6
Utah,2007,1,72.3
Utah,2007,2,84.5
Utah,2007,3,91.4
Utah,2007,4,87.2
Utah,2007,5,76
Utah,2007,6,62.5
Utah,2007,7,54.1
Utah,2007,8,34.2
Utah,2008,9,33.2
Utah,2008,10,41.2
Utah,2008,11,49.7
Utah,2008,12,57.4
Utah,2008,1,66.7
Utah,2008,2,80.7
Utah,2008,3,89.4
Utah,2008,4,86.6
Utah,2008,5,77.2
Utah,2008,6,64.6
Utah,2008,7,52.2
Utah,2008,8,37.5
Utah,2009,9,40.3
Utah,2009,10,44.2
Utah,2009,11,52.2
Utah,2009,12,58.3
Utah,2009,1,72.8
